Barcode_plot,uri,Date event,Category,Subject,Content
195/DZ_PG_14/ZM4375/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000195,28/05/2017,Expert Annotation,3 leaf stage,
195/DZ_PG_14/ZM4375/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000195,17/07/2017,Expert Annotation,Anthesis time,
195/DZ_PG_14/ZM4375/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000195,23/07/2017,Expert Annotation,Silking time,
195/DZ_PG_14/ZM4375/WD1/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000195,15/09/2017,Operation,Harvesting,
196/DZ_PG_25/ZM4382/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000196,19/05/2017,Operation,Sowing,
196/DZ_PG_25/ZM4382/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000196,25/05/2017,Expert Annotation,Emergence,
196/DZ_PG_25/ZM4382/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000196,28/05/2017,Expert Annotation,3 leaf stage,
196/DZ_PG_25/ZM4382/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000196,17/07/2017,Expert Annotation,Anthesis time,
196/DZ_PG_25/ZM4382/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000196,23/07/2017,Expert Annotation,Silking time,
196/DZ_PG_25/ZM4382/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000196,15/09/2017,Operation,Harvesting,
197/DZ_PG_19/ZM4367/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000197,19/05/2017,Operation,Sowing,
197/DZ_PG_19/ZM4367/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000197,25/05/2017,Expert Annotation,Emergence,
197/DZ_PG_19/ZM4367/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000197,28/05/2017,Expert Annotation,3 leaf stage,
197/DZ_PG_19/ZM4367/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000197,18/07/2017,Expert Annotation,Anthesis time,
197/DZ_PG_19/ZM4367/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000197,23/07/2017,Expert Annotation,Silking time,
197/DZ_PG_19/ZM4367/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000197,15/09/2017,Operation,Harvesting,
198/DZ_PG_31/ZM4347/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000198,19/05/2017,Operation,Sowing,
198/DZ_PG_31/ZM4347/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000198,25/05/2017,Expert Annotation,Emergence,
198/DZ_PG_31/ZM4347/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000198,28/05/2017,Expert Annotation,3 leaf stage,
198/DZ_PG_31/ZM4347/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000198,07/07/2017,Expert Annotation,Anthesis time,
198/DZ_PG_31/ZM4347/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000198,11/07/2017,Expert Annotation,Silking time,
198/DZ_PG_31/ZM4347/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000198,15/09/2017,Operation,Harvesting,
199/DZ_PG_35/ZM4358/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000199,19/05/2017,Operation,Sowing,
199/DZ_PG_35/ZM4358/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000199,25/05/2017,Expert Annotation,Emergence,
199/DZ_PG_35/ZM4358/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000199,28/05/2017,Expert Annotation,3 leaf stage,
199/DZ_PG_35/ZM4358/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000199,11/07/2017,Expert Annotation,Anthesis time,
199/DZ_PG_35/ZM4358/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000199,24/07/2017,Expert Annotation,Silking time,
199/DZ_PG_35/ZM4358/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000199,15/09/2017,Operation,Harvesting,
2/DZ_PG_30/ZM4361/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000002,19/05/2017,Operation,Sowing,
2/DZ_PG_30/ZM4361/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000002,25/05/2017,Expert Annotation,Emergence,
2/DZ_PG_30/ZM4361/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000002,28/05/2017,Expert Annotation,3 leaf stage,
2/DZ_PG_30/ZM4361/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000002,05/07/2017,Expert Annotation,Anthesis time,
2/DZ_PG_30/ZM4361/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000002,09/07/2017,Expert Annotation,Silking time,
2/DZ_PG_30/ZM4361/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000002,22/09/2017,Operation,Harvesting,
20/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000020,19/05/2017,Operation,Sowing,
20/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000020,25/05/2017,Expert Annotation,Emergence,
20/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000020,28/05/2017,Expert Annotation,3 leaf stage,
20/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000020,13/07/2017,Expert Annotation,Anthesis time,
20/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000020,13/07/2017,Expert Annotation,Silking time,
20/DKC4590/XXXX/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000020,22/09/2017,Operation,Harvesting,
200/DZ_PG_17/ZM4348/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000200,19/05/2017,Operation,Sowing,
200/DZ_PG_17/ZM4348/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000200,25/05/2017,Expert Annotation,Emergence,
200/DZ_PG_17/ZM4348/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000200,28/05/2017,Expert Annotation,3 leaf stage,
200/DZ_PG_17/ZM4348/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000200,15/07/2017,Expert Annotation,Anthesis time,
200/DZ_PG_17/ZM4348/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000200,25/07/2017,Expert Annotation,Silking time,
200/DZ_PG_17/ZM4348/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000200,15/09/2017,Operation,Harvesting,
201/DZ_PG_24/ZM4342/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000201,19/05/2017,Operation,Sowing,
201/DZ_PG_24/ZM4342/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000201,25/05/2017,Expert Annotation,Emergence,
201/DZ_PG_24/ZM4342/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000201,28/05/2017,Expert Annotation,3 leaf stage,
201/DZ_PG_24/ZM4342/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000201,10/07/2017,Expert Annotation,Anthesis time,
201/DZ_PG_24/ZM4342/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000201,19/07/2017,Expert Annotation,Silking time,
201/DZ_PG_24/ZM4342/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000201,15/09/2017,Operation,Harvesting,
202/DZ_PG_34/ZM4384/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000202,19/05/2017,Operation,Sowing,
202/DZ_PG_34/ZM4384/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000202,25/05/2017,Expert Annotation,Emergence,
202/DZ_PG_34/ZM4384/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000202,28/05/2017,Expert Annotation,3 leaf stage,
202/DZ_PG_34/ZM4384/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000202,16/07/2017,Expert Annotation,Anthesis time,
202/DZ_PG_34/ZM4384/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000202,23/07/2017,Expert Annotation,Silking time,
202/DZ_PG_34/ZM4384/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000202,15/09/2017,Operation,Harvesting,
203/DZ_PG_50/ZM4363/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000203,19/05/2017,Operation,Sowing,
203/DZ_PG_50/ZM4363/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000203,25/05/2017,Expert Annotation,Emergence,
203/DZ_PG_50/ZM4363/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000203,28/05/2017,Expert Annotation,3 leaf stage,
203/DZ_PG_50/ZM4363/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000203,15/07/2017,Expert Annotation,Anthesis time,
203/DZ_PG_50/ZM4363/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000203,23/07/2017,Expert Annotation,Silking time,
203/DZ_PG_50/ZM4363/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000203,15/09/2017,Operation,Harvesting,
204/DZ_PG_04/ZM4366/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000204,19/05/2017,Operation,Sowing,
204/DZ_PG_04/ZM4366/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000204,25/05/2017,Expert Annotation,Emergence,
204/DZ_PG_04/ZM4366/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000204,28/05/2017,Expert Annotation,3 leaf stage,
204/DZ_PG_04/ZM4366/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000204,09/07/2017,Expert Annotation,Anthesis time,
204/DZ_PG_04/ZM4366/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000204,23/07/2017,Expert Annotation,Silking time,
204/DZ_PG_04/ZM4366/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000204,15/09/2017,Operation,Harvesting,
205/DZ_PG_49/ZM4389/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000205,19/05/2017,Operation,Sowing,
205/DZ_PG_49/ZM4389/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000205,25/05/2017,Expert Annotation,Emergence,
205/DZ_PG_49/ZM4389/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000205,28/05/2017,Expert Annotation,3 leaf stage,
205/DZ_PG_49/ZM4389/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000205,16/07/2017,Expert Annotation,Anthesis time,
205/DZ_PG_49/ZM4389/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000205,23/07/2017,Expert Annotation,Silking time,
205/DZ_PG_49/ZM4389/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000205,15/09/2017,Operation,Harvesting,
206/DZ_PG_21/ZM4360/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000206,19/05/2017,Operation,Sowing,
206/DZ_PG_21/ZM4360/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000206,25/05/2017,Expert Annotation,Emergence,
206/DZ_PG_21/ZM4360/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000206,28/05/2017,Expert Annotation,3 leaf stage,
206/DZ_PG_21/ZM4360/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000206,05/07/2017,Expert Annotation,Anthesis time,
206/DZ_PG_21/ZM4360/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000206,24/07/2017,Expert Annotation,Silking time,
206/DZ_PG_21/ZM4360/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000206,15/09/2017,Operation,Harvesting,
207/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000207,19/05/2017,Operation,Sowing,
207/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000207,25/05/2017,Expert Annotation,Emergence,
207/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000207,28/05/2017,Expert Annotation,3 leaf stage,
207/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000207,15/07/2017,Expert Annotation,Anthesis time,
207/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000207,20/07/2017,Expert Annotation,Silking time,
207/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000207,15/09/2017,Operation,Harvesting,
208/DZ_PG_62/ZM4393/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000208,19/05/2017,Operation,Sowing,
208/DZ_PG_62/ZM4393/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000208,25/05/2017,Expert Annotation,Emergence,
208/DZ_PG_62/ZM4393/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000208,28/05/2017,Expert Annotation,3 leaf stage,
208/DZ_PG_62/ZM4393/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000208,17/07/2017,Expert Annotation,Anthesis time,
208/DZ_PG_62/ZM4393/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000208,23/07/2017,Expert Annotation,Silking time,
208/DZ_PG_62/ZM4393/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000208,15/09/2017,Operation,Harvesting,
209/DZ_PG_63/ZM4392/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000209,19/05/2017,Operation,Sowing,
209/DZ_PG_63/ZM4392/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000209,25/05/2017,Expert Annotation,Emergence,
209/DZ_PG_63/ZM4392/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000209,28/05/2017,Expert Annotation,3 leaf stage,
209/DZ_PG_63/ZM4392/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000209,18/07/2017,Expert Annotation,Anthesis time,
209/DZ_PG_63/ZM4392/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000209,20/07/2017,Expert Annotation,Silking time,
209/DZ_PG_63/ZM4392/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000209,15/09/2017,Operation,Harvesting,
21/DZ_PG_26/ZM4387/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000021,19/05/2017,Operation,Sowing,
21/DZ_PG_26/ZM4387/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000021,25/05/2017,Expert Annotation,Emergence,
21/DZ_PG_26/ZM4387/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000021,28/05/2017,Expert Annotation,3 leaf stage,
21/DZ_PG_26/ZM4387/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000021,13/07/2017,Expert Annotation,Anthesis time,
21/DZ_PG_26/ZM4387/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000021,13/07/2017,Expert Annotation,Silking time,
21/DZ_PG_26/ZM4387/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000021,22/09/2017,Operation,Harvesting,
210/DZ_PG_01/ZM4381/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000210,19/05/2017,Operation,Sowing,
210/DZ_PG_01/ZM4381/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000210,25/05/2017,Expert Annotation,Emergence,
210/DZ_PG_01/ZM4381/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000210,28/05/2017,Expert Annotation,3 leaf stage,
210/DZ_PG_01/ZM4381/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000210,14/07/2017,Expert Annotation,Anthesis time,
210/DZ_PG_01/ZM4381/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000210,21/07/2017,Expert Annotation,Silking time,
210/DZ_PG_01/ZM4381/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000210,15/09/2017,Operation,Harvesting,
211/DZ_PG_12/ZM1304_lot1/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000211,19/05/2017,Operation,Sowing,
211/DZ_PG_12/ZM1304_lot1/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000211,25/05/2017,Expert Annotation,Emergence,
211/DZ_PG_12/ZM1304_lot1/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000211,28/05/2017,Expert Annotation,3 leaf stage,
211/DZ_PG_12/ZM1304_lot1/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000211,10/07/2017,Expert Annotation,Anthesis time,
211/DZ_PG_12/ZM1304_lot1/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000211,20/07/2017,Expert Annotation,Silking time,
211/DZ_PG_12/ZM1304_lot1/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000211,15/09/2017,Operation,Harvesting,
212/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000212,19/05/2017,Operation,Sowing,
212/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000212,25/05/2017,Expert Annotation,Emergence,
212/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000212,28/05/2017,Expert Annotation,3 leaf stage,
212/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000212,16/07/2017,Expert Annotation,Anthesis time,
212/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000212,21/07/2017,Expert Annotation,Silking time,
212/DZ_PG_69/ZM4396/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000212,15/09/2017,Operation,Harvesting,
213/DZ_PG_03/ZM4377/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000213,19/05/2017,Operation,Sowing,
213/DZ_PG_03/ZM4377/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000213,25/05/2017,Expert Annotation,Emergence,
213/DZ_PG_03/ZM4377/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000213,28/05/2017,Expert Annotation,3 leaf stage,
213/DZ_PG_03/ZM4377/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000213,16/07/2017,Expert Annotation,Anthesis time,
213/DZ_PG_03/ZM4377/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000213,22/07/2017,Expert Annotation,Silking time,
213/DZ_PG_03/ZM4377/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000213,15/09/2017,Operation,Harvesting,
214/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000214,19/05/2017,Operation,Sowing,
214/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000214,25/05/2017,Expert Annotation,Emergence,
214/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000214,28/05/2017,Expert Annotation,3 leaf stage,
214/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000214,17/07/2017,Expert Annotation,Anthesis time,
214/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000214,19/07/2017,Expert Annotation,Silking time,
214/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000214,15/09/2017,Operation,Harvesting,
215/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000215,19/05/2017,Operation,Sowing,
215/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000215,25/05/2017,Expert Annotation,Emergence,
215/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000215,28/05/2017,Expert Annotation,3 leaf stage,
215/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000215,16/07/2017,Expert Annotation,Anthesis time,
215/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000215,21/07/2017,Expert Annotation,Silking time,
215/DKC4590/XXXX/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000215,15/09/2017,Operation,Harvesting,
216/DZ_PG_44/ZM4369/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000216,19/05/2017,Operation,Sowing,
216/DZ_PG_44/ZM4369/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000216,25/05/2017,Expert Annotation,Emergence,
216/DZ_PG_44/ZM4369/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000216,28/05/2017,Expert Annotation,3 leaf stage,
216/DZ_PG_44/ZM4369/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000216,13/07/2017,Expert Annotation,Anthesis time,
216/DZ_PG_44/ZM4369/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000216,20/07/2017,Expert Annotation,Silking time,
216/DZ_PG_44/ZM4369/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000216,15/09/2017,Operation,Harvesting,
217/DZ_PG_45/ZM4385/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000217,19/05/2017,Operation,Sowing,
217/DZ_PG_45/ZM4385/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000217,25/05/2017,Expert Annotation,Emergence,
217/DZ_PG_45/ZM4385/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000217,28/05/2017,Expert Annotation,3 leaf stage,
217/DZ_PG_45/ZM4385/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000217,19/07/2017,Expert Annotation,Anthesis time,
217/DZ_PG_45/ZM4385/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000217,19/07/2017,Expert Annotation,Silking time,
217/DZ_PG_45/ZM4385/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000217,15/09/2017,Operation,Harvesting,
218/DZ_PG_33/ZM4353/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000218,19/05/2017,Operation,Sowing,
218/DZ_PG_33/ZM4353/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000218,25/05/2017,Expert Annotation,Emergence,
218/DZ_PG_33/ZM4353/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000218,28/05/2017,Expert Annotation,3 leaf stage,
218/DZ_PG_33/ZM4353/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000218,11/07/2017,Expert Annotation,Anthesis time,
218/DZ_PG_33/ZM4353/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000218,23/07/2017,Expert Annotation,Silking time,
218/DZ_PG_33/ZM4353/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000218,15/09/2017,Operation,Harvesting,
219/DZ_PG_52/ZM4370/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000219,19/05/2017,Operation,Sowing,
219/DZ_PG_52/ZM4370/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000219,25/05/2017,Expert Annotation,Emergence,
219/DZ_PG_52/ZM4370/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000219,28/05/2017,Expert Annotation,3 leaf stage,
219/DZ_PG_52/ZM4370/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000219,13/07/2017,Expert Annotation,Anthesis time,
219/DZ_PG_52/ZM4370/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000219,23/07/2017,Expert Annotation,Silking time,
219/DZ_PG_52/ZM4370/WD1/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000219,15/09/2017,Operation,Harvesting,
22/DZ_PG_50/ZM4363/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000022,19/05/2017,Operation,Sowing,
22/DZ_PG_50/ZM4363/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000022,25/05/2017,Expert Annotation,Emergence,
22/DZ_PG_50/ZM4363/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000022,28/05/2017,Expert Annotation,3 leaf stage,
22/DZ_PG_50/ZM4363/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000022,10/07/2017,Expert Annotation,Anthesis time,
22/DZ_PG_50/ZM4363/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000022,12/07/2017,Expert Annotation,Silking time,
